,,,,,,,,,,,,,,,,,,,,,
,日付,レース,枠番,登録番号,全国勝率,全国2連,全国3連,当地勝率,当地2連,当地3連,モーター2連,モーター3連,コース1_平均着順,コース2_平均着順,コース3_平均着順,コース4_平均着順,コース5_平均着順,コース6_平均着順,展示タイム,着順,3連単払戻金
,20250515,8,5,3246,4.42,25.76,36.36,5.16,37.68,47.83,27.59,55.17,6.0,4.0,3.0,2.0,5.0,,6.80,4,"¥1,870"
,20250515,8,6,4075,7.16,49.18,71.31,6.57,42.86,71.43,5.26,15.79,1.0,4.0,5.5,4.0,2.5,4.0,6.79,6,"¥1,870"
,20250515,9,1,3604,4.05,14.63,34.15,4.4,10.0,40.0,26.47,29.41,4.0,4.5,6.0,,3.33,6.0,6.78,4,"¥10,820"
,20250515,9,2,5287,3.93,13.25,34.94,4.57,14.29,57.14,34.48,51.72,4.0,5.0,,6.0,5.5,5.5,6.75,1,"¥10,820"
,20250515,9,3,5277,4.77,28.8,43.2,4.0,0.0,30.0,16.0,24.0,1.0,3.0,6.0,1.0,3.5,5.5,6.79,2,"¥10,820"
,20250515,9,4,4071,4.72,28.13,43.75,5.08,31.17,48.05,31.03,55.17,1.0,4.0,2.0,4.0,4.33,,6.82,5,"¥10,820"
,20250515,9,5,5295,2.55,6.15,15.38,1.06,0.0,0.0,21.74,39.13,6.0,6.0,6.0,,5.5,4.5,6.73,6,"¥10,820"
,20250515,9,6,5155,4.04,19.72,35.21,4.38,18.75,50.0,47.06,64.71,1.0,1.0,5.0,2.0,5.0,5.0,6.74,3,"¥10,820"
,20250515,10,1,4292,6.25,37.0,60.0,6.43,42.86,66.67,3.85,23.08,1.0,3.0,4.0,3.0,1.0,3.5,6.75,1,"¥3,160"
,20250515,10,2,4948,5.11,31.09,46.22,5.31,31.03,48.28,35.29,58.82,1.5,1.5,3.0,3.5,6.0,5.0,6.74,2,"¥3,160"
,20250515,10,3,5053,5.6,36.59,54.88,0.0,0.0,0.0,48.48,66.67,1.5,3.5,3.0,3.0,3.0,3.0,6.78,4,"¥3,160"
,20250515,10,4,4883,4.68,27.4,43.84,8.13,62.5,100.0,45.45,72.73,1.0,4.0,2.5,5.0,1.0,3.0,6.80,5,"¥3,160"
,20250515,10,5,4419,4.79,22.67,44.0,4.38,15.38,42.31,9.09,36.36,4.0,2.0,3.0,2.0,2.0,5.5,6.78,6,"¥3,160"
,20250515,10,6,3986,4.97,30.93,45.36,6.26,51.85,62.96,25.0,42.86,1.0,2.5,5.0,3.0,4.0,4.5,6.76,3,"¥3,160"
,20250515,11,1,3350,4.33,22.92,39.58,5.5,25.0,65.63,42.86,45.71,1.0,2.0,1.5,4.0,2.5,5.0,6.82,1,"¥1,100"
,20250515,11,2,3303,5.8,41.54,60.0,7.11,66.67,66.67,32.35,47.06,3.0,2.0,1.0,3.5,3.0,5.0,6.81,3,"¥1,100"
,20250515,11,3,3873,5.63,36.63,55.45,6.06,44.44,66.67,41.94,51.61,2.5,4.0,4.5,2.0,2.0,5.0,6.80,2,"¥1,100"
,20250515,11,4,4549,5.56,34.12,57.65,4.5,20.0,40.0,14.29,28.57,2.0,3.0,2.5,3.5,4.0,6.0,6.78,4,"¥1,100"
,20250515,11,5,3584,4.69,28.89,41.11,4.96,26.92,46.15,32.35,47.06,3.0,2.5,5.0,2.0,1.0,4.0,6.82,6,"¥1,100"
,20250515,11,6,4531,6.22,49.49,65.66,4.5,25.0,37.5,24.14,41.38,1.0,3.0,4.5,2.5,4.0,6.0,6.83,5,"¥1,100"
,20250515,12,1,4278,6.43,45.71,58.1,6.94,55.83,65.0,29.41,47.06,1.33,2.5,1.0,2.5,,5.0,6.79,1,"¥2,000"
,20250515,12,2,5068,6.58,47.01,64.18,0.0,0.0,0.0,46.67,60.0,1.0,1.0,1.0,3.0,,3.5,6.76,2,"¥2,000"
,20250515,12,3,4072,6.64,50.96,63.46,6.16,47.37,57.89,22.58,48.39,1.0,1.0,2.0,1.5,4.0,4.0,6.70,6,"¥2,000"
,20250515,12,4,4645,6.02,40.57,58.49,6.0,44.44,77.78,18.18,27.27,1.0,2.0,2.0,2.5,4.0,4.0,6.78,4,"¥2,000"
,20250515,12,5,3377,4.07,16.28,39.53,4.0,6.25,37.5,28.0,44.0,3.0,2.0,2.0,4.5,1.0,3.0,6.75,5,"¥2,000"
,20250515,12,6,5142,6.83,46.62,66.17,6.89,44.44,77.78,17.65,35.29,2.0,3.0,3.0,1.0,2.0,2.5,6.72,3,"¥2,000"
,20250506,1,1,4633,4.77,29.67,43.96,5.22,28.44,51.38,44.0,60.0,,3.0,1.0,4.0,2.0,3.0,6.96,1,¥710
,20250506,1,2,3587,4.18,23.21,33.93,3.75,12.5,25.0,46.67,63.33,1.0,5.0,5.0,,,6.0,7.01,3,¥710
,20250506,1,3,4295,7.3,59.82,75.89,6.94,56.25,68.75,48.0,60.0,1.0,2.0,,4.0,4.0,2.0,6.91,2,¥710
,20250506,1,4,5353,1.85,1.33,4.0,1.78,0.0,0.0,40.0,50.0,,,,,,5.75,6.97,5,¥710
,20250506,1,5,4176,3.26,13.24,19.12,3.78,15.25,28.81,51.85,74.07,2.0,4.0,3.0,6.0,,,6.98,6,¥710
,20250506,1,6,4146,5.23,30.95,54.76,5.89,44.44,55.56,53.85,57.69,5.0,5.0,4.0,,5.0,,6.98,4,¥710
,20250506,2,1,5060,5.64,33.67,58.16,5.35,33.0,55.0,48.15,59.26,,3.0,3.0,5.0,4.0,2.0,6.92,転,"¥4,770"
,20250506,2,2,3994,5.06,31.37,45.1,4.7,10.0,50.0,48.15,55.56,5.0,,,5.0,,5.5,7.00,3,"¥4,770"
,20250506,2,3,5297,1.68,0.97,3.88,1.45,0.0,2.56,38.46,61.54,,,6.0,6.0,5.0,6.0,6.95,5,"¥4,770"
,20250506,2,4,3477,4.33,18.18,38.64,4.27,23.08,34.62,37.04,44.44,4.0,5.0,2.0,,4.0,,7.02,4,"¥4,770"
,20250506,2,5,4133,5.91,36.46,61.46,6.13,40.96,65.06,40.91,54.55,1.0,,2.0,2.0,4.0,,6.90,1,"¥4,770"
,20250506,2,6,4446,6.84,51.3,63.48,5.89,38.17,58.78,21.05,26.32,1.0,2.0,,4.0,4.0,,6.94,2,"¥4,770"
,20250506,3,1,4247,5.54,33.75,53.75,4.54,21.95,34.15,51.72,65.52,,6.0,6.0,4.0,6.0,6.0,7.03,5,"¥17,830"
,20250506,3,2,4917,4.34,15.49,40.85,4.68,24.75,40.59,44.83,55.17,2.0,,3.0,3.0,5.0,,7.01,1,"¥17,830"
,20250506,3,3,4105,5.71,36.36,60.61,5.89,37.86,64.08,20.83,33.33,2.0,5.0,,,4.0,6.0,7.04,3,"¥17,830"
,20250506,3,4,4055,6.07,40.35,51.75,7.06,55.45,69.09,16.67,20.83,1.0,2.0,6.0,5.0,2.0,,7.01,4,"¥17,830"
,20250506,3,5,3612,6.51,43.61,66.17,6.48,50.0,67.27,41.67,79.17,1.0,2.0,5.0,4.0,,,6.97,2,"¥17,830"
,20250506,3,6,5386,1.28,0.0,0.0,1.29,0.0,0.0,42.86,76.19,,,,6.0,,6.0,6.90,6,"¥17,830"
,20250506,4,1,5255,5.67,36.0,58.67,3.97,15.15,33.33,37.04,51.85,,6.0,4.0,1.0,2.0,4.0,6.90,5,"¥11,750"
,20250506,4,2,4512,6.74,49.59,71.07,6.95,55.12,70.87,16.67,25.0,1.0,1.0,1.0,5.0,,3.0,6.95,1,"¥11,750"
,20250506,4,3,4927,5.73,38.39,58.93,8.5,90.0,100.0,54.17,75.0,1.0,4.0,5.0,,5.5,,6.91,2,"¥11,750"
,20250506,4,4,5264,4.44,26.88,36.56,3.04,12.38,19.05,26.09,34.78,2.0,,4.0,4.0,5.0,,6.92,6,"¥11,750"
,20250506,4,5,5161,6.23,50.0,66.39,5.41,36.05,50.34,23.81,33.33,3.0,2.0,,3.0,,6.0,6.93,4,"¥11,750"
,20250506,4,6,4725,4.82,25.49,46.08,4.77,25.93,43.21,39.13,65.22,2.0,6.0,4.0,4.0,,,6.95,3,"¥11,750"
,20250506,5,1,4925,5.61,36.47,58.82,5.63,36.14,57.83,46.43,67.86,,2.0,5.0,5.0,5.0,4.0,6.93,2,¥580
,20250506,5,2,4290,7.11,47.37,65.79,7.45,56.19,72.38,29.17,50.0,1.0,,1.0,3.0,5.0,3.0,6.90,1,¥580
,20250506,5,3,3339,4.34,20.9,40.3,4.6,22.08,44.16,35.0,50.0,5.0,5.0,4.0,3.0,4.0,,6.92,5,¥580
,20250506,5,4,3587,4.18,23.21,33.93,3.75,12.5,25.0,46.67,63.33,1.0,4.0,5.0,,,6.0,7.02,4,¥580
,20250506,5,5,4040,5.35,33.05,53.39,5.73,43.37,56.63,31.58,52.63,6.0,3.0,,6.0,,3.0,6.92,3,¥580
,20250506,5,6,5329,3.23,9.23,23.08,2.4,4.0,12.0,29.63,55.56,,,,5.0,1.0,2.0,6.97,F,¥580
,20250506,6,1,3854,6.7,44.55,60.4,8.02,65.17,80.9,23.08,34.62,1.0,1.0,2.0,1.0,,,6.86,1,"¥1,690"
,20250506,6,2,3477,4.33,18.18,38.64,4.27,23.08,34.62,37.04,44.44,4.0,5.0,2.0,4.0,4.0,,7.00,3,"¥1,690"
,20250506,6,3,5188,4.89,24.53,41.51,4.56,28.57,42.86,36.0,56.0,2.0,4.0,5.0,,4.0,6.0,6.85,2,"¥1,690"
,20250506,6,4,4877,6.84,53.33,73.33,7.0,58.06,69.89,26.32,47.37,,4.0,2.0,,6.0,6.0,6.90,5,"¥1,690"
,20250506,6,5,4982,4.09,18.75,34.38,4.98,30.16,47.62,37.04,59.26,3.0,3.0,3.0,2.0,,3.0,6.91,4,"¥1,690"
,20250506,6,6,5353,1.85,1.33,4.0,1.78,0.0,0.0,40.0,50.0,,,,,,5.6,6.94,6,"¥1,690"
,20250506,7,1,5126,5.84,41.41,55.56,4.9,28.03,47.77,55.0,65.0,,4.0,1.0,,4.0,4.0,6.95,5,"¥220,090"
,20250506,7,2,4167,5.04,24.73,51.61,3.73,6.67,33.33,22.73,50.0,3.0,3.0,5.0,,4.0,6.0,6.98,2,"¥220,090"
,20250506,7,3,4446,6.84,51.3,63.48,5.89,38.17,58.78,21.05,26.32,1.0,2.0,,4.0,4.0,2.0,6.88,3,"¥220,090"
,20250506,7,4,4790,5.57,36.46,55.21,5.79,41.59,58.41,55.17,79.31,2.0,3.0,5.0,,5.0,6.0,6.95,4,"¥220,090"
,20250506,7,5,5386,1.28,0.0,0.0,1.29,0.0,0.0,42.86,76.19,,,,6.0,,6.0,6.94,6,"¥220,090"
,20250506,7,6,4176,3.26,13.24,19.12,3.78,15.25,28.81,51.85,74.07,2.0,4.0,3.0,6.0,,,6.96,1,"¥220,090"
,20250506,8,1,4055,6.07,40.35,51.75,7.06,55.45,69.09,16.67,20.83,1.0,2.0,6.0,4.5,2.0,,6.96,1,"¥1,410"
,20250506,8,2,4146,5.23,30.95,54.76,5.89,44.44,55.56,53.85,57.69,5.0,5.0,4.0,,4.5,,6.92,5,"¥1,410"
,20250506,8,3,3994,5.06,31.37,45.1,4.7,10.0,50.0,48.15,55.56,5.0,3.0,,5.0,,5.5,6.95,4,"¥1,410"
,20250506,8,4,4543,6.39,41.67,63.89,5.91,40.0,57.89,29.17,37.5,1.0,3.0,2.0,,1.0,4.0,6.95,2,"¥1,410"
,20250506,8,5,4725,4.82,25.49,46.08,4.77,25.93,43.21,39.13,65.22,2.0,6.0,4.0,4.0,,3.0,6.93,3,"¥1,410"
,20250506,8,6,4365,4.93,30.25,43.7,5.12,35.11,48.94,51.85,62.96,1.0,,1.0,6.0,3.0,,6.87,6,"¥1,410"
,20250506,9,1,4295,7.3,59.82,75.89,6.94,56.25,68.75,48.0,60.0,1.0,2.0,2.0,4.0,4.0,2.0,6.89,1,"¥1,190"
,20250506,9,2,5264,4.44,26.88,36.56,3.04,12.38,19.05,26.09,34.78,2.0,,4.0,5.0,5.0,,6.89,5,"¥1,190"
,20250506,9,3,4040,5.35,33.05,53.39,5.73,43.37,56.63,31.58,52.63,6.0,3.0,,6.0,3.0,3.0,6.91,3,"¥1,190"
,20250506,9,4,5297,1.68,0.97,3.88,1.45,0.0,2.56,38.46,61.54,,,5.5,6.0,5.0,6.0,6.93,6,"¥1,190"
,20250506,9,5,4105,5.71,36.36,60.61,5.89,37.86,64.08,20.83,33.33,2.0,5.0,3.0,,4.0,6.0,6.98,2,"¥1,190"
,20250506,9,6,4025,6.44,45.95,64.86,5.78,39.68,57.14,28.0,44.0,4.0,5.0,2.0,1.0,2.0,,6.88,4,"¥1,190"
,20250506,10,1,4877,6.84,53.33,73.33,7.0,58.06,69.89,26.32,47.37,,4.0,2.0,5.0,6.0,6.0,6.88,1,¥650
,20250506,10,2,4381,6.39,46.22,66.39,5.16,32.77,52.94,44.44,70.37,6.0,,,2.0,4.0,6.0,6.79,2,¥650
,20250506,10,3,3572,5.71,42.31,57.69,5.91,41.18,57.35,29.17,45.83,1.0,3.0,,3.5,6.0,,6.92,4,¥650
,20250506,10,4,5329,3.23,9.23,23.08,2.4,4.0,12.0,29.63,55.56,,,,5.0,1.0,2.0,6.95,5,¥650
,20250506,10,5,4512,6.74,49.59,71.07,6.95,55.12,70.87,16.67,25.0,1.0,1.0,1.0,5.0,,3.0,6.96,3,¥650
,20250506,10,6,4917,4.34,15.49,40.85,4.68,24.75,40.59,44.83,55.17,2.0,1.0,3.0,3.0,5.0,,6.94,6,¥650
,20250506,11,1,4857,7.07,57.14,76.19,6.75,57.69,71.15,54.29,65.71,,2.0,1.0,2.0,5.0,3.0,6.94,2,"¥4,600"
,20250506,11,2,4133,5.91,36.46,61.46,6.13,40.96,65.06,40.91,54.55,1.0,,2.0,2.0,2.5,,6.93,6,"¥4,600"
,20250506,11,3,4002,7.09,54.95,71.43,7.13,58.99,76.26,44.0,64.0,1.0,1.0,,3.0,4.0,,6.94,1,"¥4,600"
,20250506,11,4,5016,6.34,43.56,63.37,6.23,41.96,58.93,42.31,65.38,1.0,1.0,1.0,,6.0,3.0,6.89,3,"¥4,600"
,20250506,11,5,3854,6.7,44.55,60.4,8.02,65.17,80.9,23.08,34.62,1.0,1.0,2.0,1.0,,,6.89,4,"¥4,600"
,20250506,11,6,4656,4.86,23.08,45.05,4.79,26.79,44.64,16.0,28.0,1.0,2.0,3.0,3.0,5.0,,6.93,5,"¥4,600"
,20250506,12,1,4290,7.11,47.37,65.79,7.45,56.19,72.38,29.17,50.0,1.0,1.0,1.0,3.0,5.0,3.0,6.92,1,"¥1,750"
,20250506,12,2,4365,4.93,30.25,43.7,5.12,35.11,48.94,51.85,62.96,1.0,,1.0,6.0,3.0,6.0,6.88,6,"¥1,750"
,20250506,12,3,5161,6.23,50.0,66.39,5.41,36.05,50.34,23.81,33.33,3.0,2.0,,3.0,4.0,6.0,6.90,3,"¥1,750"
,20250506,12,4,4654,6.57,45.24,69.05,6.45,49.65,72.34,35.29,52.94,1.0,2.0,3.0,,2.0,3.0,6.91,2,"¥1,750"
,20250506,12,5,4472,7.14,58.87,71.77,6.31,42.61,61.74,28.57,50.0,1.0,5.0,2.0,3.0,,3.0,6.88,5,"¥1,750"
,20250506,12,6,3612,6.51,43.61,66.17,6.48,50.0,67.27,41.67,79.17,1.0,2.0,5.0,4.0,2.0,,6.97,4,"¥1,750"
,20250507,1,1,3339,4.34,20.9,40.3,4.6,22.08,44.16,35.0,50.0,5.0,5.0,4.5,3.0,4.0,,6.77,3,"¥45,220"
,20250507,1,2,4247,5.54,33.75,53.75,4.54,21.95,34.15,51.72,65.52,5.0,6.0,6.0,4.0,6.0,6.0,6.81,1,"¥45,220"
,20250507,1,3,5161,6.23,50.0,66.39,5.41,36.05,50.34,23.81,33.33,3.0,2.0,,3.0,4.0,6.0,6.75,6,"¥45,220"
,20250507,1,4,4146,5.23,30.95,54.76,5.89,44.44,55.56,53.85,57.69,5.0,5.0,4.0,,4.5,,6.86,5,"¥45,220"
,20250507,1,5,4176,3.26,13.24,19.12,3.78,15.25,28.81,51.85,74.07,2.0,4.0,3.0,6.0,,1.0,6.79,4,"¥45,220"
,20250507,1,6,5329,3.23,9.23,23.08,2.4,4.0,12.0,29.63,55.56,,,,5.0,1.0,2.0,6.86,2,"¥45,220"
,20250507,2,1,5126,5.84,41.41,55.56,4.9,28.03,47.77,55.0,65.0,5.0,4.0,1.0,,4.0,4.0,6.80,1,"¥1,040"
,20250507,2,2,5188,4.89,24.53,41.51,4.56,28.57,42.86,36.0,56.0,2.0,4.0,3.5,,4.0,6.0,6.77,6,"¥1,040"
,20250507,2,3,3477,4.33,18.18,38.64,4.27,23.08,34.62,37.04,44.44,4.0,4.0,2.0,4.0,4.0,,6.81,5,"¥1,040"
,20250507,2,4,5060,5.64,33.67,58.16,5.35,33.0,55.0,48.15,59.26,,3.0,3.0,5.0,4.0,2.0,6.79,2,"¥1,040"
,20250507,2,5,4381,6.39,46.22,66.39,5.16,32.77,52.94,44.44,70.37,6.0,2.0,,2.0,4.0,6.0,6.73,3,"¥1,040"
,20250507,2,6,5264,4.44,26.88,36.56,3.04,12.38,19.05,26.09,34.78,2.0,5.0,4.0,5.0,5.0,,6.82,4,"¥1,040"
,20250507,3,1,3994,5.06,31.37,45.1,4.7,10.0,50.0,48.15,55.56,5.0,3.0,4.0,5.0,,5.5,6.86,5,"¥5,380"
,20250507,3,2,3572,5.71,42.31,57.69,5.91,41.18,57.35,29.17,45.83,1.0,3.0,4.0,3.5,6.0,,6.94,4,"¥5,380"
,20250507,3,3,4040,5.35,33.05,53.39,5.73,43.37,56.63,31.58,52.63,6.0,3.0,,6.0,3.0,3.0,6.86,1,"¥5,380"
,20250507,3,4,4167,5.04,24.73,51.61,3.73,6.67,33.33,22.73,50.0,3.0,2.5,5.0,,4.0,6.0,6.90,2,"¥5,380"
,20250507,3,5,4917,4.34,15.49,40.85,4.68,24.75,40.59,44.83,55.17,2.0,1.0,3.0,3.0,5.0,6.0,6.87,6,"¥5,380"
,20250507,3,6,4105,5.71,36.36,60.61,5.89,37.86,64.08,20.83,33.33,2.0,5.0,2.5,,4.0,6.0,6.90,3,"¥5,380"
,20250507,4,1,4365,4.93,30.25,43.7,5.12,35.11,48.94,51.85,62.96,1.0,,1.0,6.0,4.5,6.0,6.79,2,"¥2,340"
,20250507,4,2,4927,5.73,38.39,58.93,8.5,90.0,100.0,54.17,75.0,1.0,4.0,3.5,,5.5,,6.82,1,"¥2,340"
,20250507,4,3,3587,4.18,23.21,33.93,3.75,12.5,25.0,46.67,63.33,1.0,4.0,5.0,4.0,,6.0,6.85,5,"¥2,340"
,20250507,4,4,5255,5.67,36.0,58.67,3.97,15.15,33.33,37.04,51.85,5.0,6.0,4.0,1.0,2.0,4.0,6.81,3,"¥2,340"
,20250507,4,5,4925,5.61,36.47,58.82,5.63,36.14,57.83,46.43,67.86,2.0,2.0,5.0,5.0,5.0,4.0,6.78,4,"¥2,340"
,20250507,4,6,5386,1.28,0.0,0.0,1.29,0.0,0.0,42.86,76.19,,,,6.0,6.0,6.0,6.78,6,"¥2,340"
,20250507,5,1,4877,6.84,53.33,73.33,7.0,58.06,69.89,26.32,47.37,1.0,4.0,2.0,5.0,6.0,6.0,6.83,1,¥540
,20250507,5,2,4790,5.57,36.46,55.21,5.79,41.59,58.41,55.17,79.31,2.0,3.0,5.0,4.0,5.0,6.0,6.80,2,¥540
,20250507,5,3,4176,3.26,13.24,19.12,3.78,15.25,28.81,51.85,74.07,2.0,4.0,3.0,6.0,4.0,1.0,6.80,3,¥540
,20250507,5,4,4725,4.82,25.49,46.08,4.77,25.93,43.21,39.13,65.22,2.0,6.0,4.0,4.0,3.0,3.0,6.79,4,¥540
,20250507,5,5,4247,5.54,33.75,53.75,4.54,21.95,34.15,51.72,65.52,5.0,3.5,6.0,4.0,6.0,6.0,6.81,5,¥540
,20250507,5,6,5297,1.68,0.97,3.88,1.45,0.0,2.56,38.46,61.54,,,5.5,6.0,5.0,6.0,6.82,6,¥540
,20250507,6,1,4381,6.39,46.22,66.39,5.16,32.77,52.94,44.44,70.37,6.0,2.0,,2.0,3.5,6.0,6.72,3,"¥7,540"
,20250507,6,2,5060,5.64,33.67,58.16,5.35,33.0,55.0,48.15,59.26,,3.0,3.0,3.5,4.0,2.0,6.75,1,"¥7,540"
,20250507,6,3,4146,5.23,30.95,54.76,5.89,44.44,55.56,53.85,57.69,5.0,5.0,4.0,5.0,4.5,,6.83,5,"¥7,540"
,20250507,6,4,5126,5.84,41.41,55.56,4.9,28.03,47.77,55.0,65.0,3.0,4.0,1.0,,4.0,4.0,6.79,2,"¥7,540"
,20250507,6,5,5353,1.85,1.33,4.0,1.78,0.0,0.0,40.0,50.0,,,,,,5.67,6.83,6,"¥7,540"
,20250507,6,6,3339,4.34,20.9,40.3,4.6,22.08,44.16,35.0,50.0,4.0,5.0,4.5,3.0,4.0,,6.89,4,"¥7,540"
,20250507,7,1,4040,5.35,33.05,53.39,5.73,43.37,56.63,31.58,52.63,6.0,3.0,1.0,6.0,3.0,3.0,6.85,1,"¥2,440"
,20250507,7,2,5264,4.44,26.88,36.56,3.04,12.38,19.05,26.09,34.78,2.0,5.0,4.0,5.0,5.0,4.0,6.83,3,"¥2,440"
,20250507,7,3,4167,5.04,24.73,51.61,3.73,6.67,33.33,22.73,50.0,3.0,2.5,5.0,2.0,4.0,6.0,6.86,6,"¥2,440"
,20250507,7,4,3994,5.06,31.37,45.1,4.7,10.0,50.0,48.15,55.56,5.0,3.0,4.0,5.0,,5.5,6.87,2,"¥2,440"
,20250507,7,5,5161,6.23,50.0,66.39,5.41,36.05,50.34,23.81,33.33,3.0,2.0,6.0,3.0,4.0,6.0,6.83,5,"¥2,440"
,20250507,7,6,3477,4.33,18.18,38.64,4.27,23.08,34.62,37.04,44.44,4.0,4.0,3.5,4.0,4.0,,6.89,4,"¥2,440"
,20250507,8,1,4105,5.71,36.36,60.61,5.89,37.86,64.08,20.83,33.33,2.0,5.0,2.5,,4.0,4.5,6.90,1,"¥5,940"
,20250507,8,2,4917,4.34,15.49,40.85,4.68,24.75,40.59,44.83,55.17,2.0,1.0,3.0,3.0,5.5,6.0,6.93,2,"¥5,940"
,20250507,8,3,4365,4.93,30.25,43.7,5.12,35.11,48.94,51.85,62.96,1.5,,1.0,6.0,4.5,6.0,6.84,4,"¥5,940"
,20250507,8,4,5188,4.89,24.53,41.51,4.56,28.57,42.86,36.0,56.0,2.0,5.0,3.5,,4.0,6.0,6.77,転,"¥5,940"
,20250507,8,5,3587,4.18,23.21,33.93,3.75,12.5,25.0,46.67,63.33,1.0,4.0,5.0,4.0,,6.0,6.89,3,"¥5,940"
,20250507,8,6,4927,5.73,38.39,58.93,8.5,90.0,100.0,54.17,75.0,1.0,2.5,3.5,,5.5,,6.84,5,"¥5,940"
,20250507,9,1,4925,5.61,36.47,58.82,5.63,36.14,57.83,46.43,67.86,2.0,2.0,5.0,5.0,4.5,4.0,6.85,3,"¥9,450"
,20250507,9,2,5255,5.67,36.0,58.67,3.97,15.15,33.33,37.04,51.85,5.0,6.0,4.0,2.0,2.0,4.0,6.86,4,"¥9,450"
,20250507,9,3,4725,4.82,25.49,46.08,4.77,25.93,43.21,39.13,65.22,2.0,6.0,4.0,4.0,3.5,3.0,6.84,5,"¥9,450"
,20250507,9,4,4790,5.57,36.46,55.21,5.79,41.59,58.41,55.17,79.31,2.0,2.5,5.0,4.0,5.0,6.0,6.85,1,"¥9,450"
,20250507,9,5,3572,5.71,42.31,57.69,5.91,41.18,57.35,29.17,45.83,1.0,3.5,4.0,3.5,6.0,,6.92,6,"¥9,450"
,20250507,9,6,4877,6.84,53.33,73.33,7.0,58.06,69.89,26.32,47.37,1.0,4.0,2.0,5.0,6.0,6.0,6.81,2,"¥9,450"
,20250507,10,1,4002,7.09,54.95,71.43,7.13,58.99,76.26,44.0,64.0,1.0,1.0,1.0,3.0,4.0,,6.84,1,"¥2,750"
,20250507,10,2,4654,6.57,45.24,69.05,6.45,49.65,72.34,35.29,52.94,1.0,2.0,3.0,,2.0,2.5,6.84,3,"¥2,750"
,20250507,10,3,4633,4.77,29.67,43.96,5.22,28.44,51.38,44.0,60.0,1.0,3.0,1.0,4.0,2.0,3.0,6.86,2,"¥2,750"
,20250507,10,4,4857,7.07,57.14,76.19,6.75,57.69,71.15,54.29,65.71,2.0,2.0,1.0,2.0,5.0,3.0,6.88,6,"¥2,750"
,20250507,10,5,4025,6.44,45.95,64.86,5.78,39.68,57.14,28.0,44.0,4.0,5.0,2.0,2.5,2.0,,6.85,5,"¥2,750"
,20250507,10,6,4472,7.14,58.87,71.77,6.31,42.61,61.74,28.57,50.0,1.0,5.0,3.5,3.0,,3.0,6.77,4,"¥2,750"
,20250507,11,1,4512,6.74,49.59,71.07,6.95,55.12,70.87,16.67,25.0,1.0,1.0,1.0,5.0,3.0,3.0,6.82,1,¥420
,20250507,11,2,4295,7.3,59.82,75.89,6.94,56.25,68.75,48.0,60.0,1.0,2.0,2.0,4.0,4.0,2.0,6.82,2,¥420
,20250507,11,3,5016,6.34,43.56,63.37,6.23,41.96,58.93,42.31,65.38,1.0,1.0,1.0,3.0,6.0,3.0,6.78,3,¥420
,20250507,11,4,4133,5.91,36.46,61.46,6.13,40.96,65.06,40.91,54.55,1.0,6.0,2.0,2.0,2.5,,6.82,4,¥420
,20250507,11,5,3612,6.51,43.61,66.17,6.48,50.0,67.27,41.67,79.17,1.0,3.0,5.0,4.0,2.0,,6.81,5,¥420
,20250507,11,6,4656,4.86,23.08,45.05,4.79,26.79,44.64,16.0,28.0,1.0,2.0,3.0,3.0,5.0,5.0,6.80,6,¥420
,20250507,12,1,3854,6.7,44.55,60.4,8.02,65.17,80.9,23.08,34.62,1.0,1.0,2.0,1.0,4.0,,6.78,1,¥830
,20250507,12,2,4543,6.39,41.67,63.89,5.91,40.0,57.89,29.17,37.5,1.0,3.0,2.0,2.0,1.0,4.0,6.83,2,¥830
,20250507,12,3,4446,6.84,51.3,63.48,5.89,38.17,58.78,21.05,26.32,1.0,2.0,3.0,4.0,4.0,2.0,6.75,5,¥830
,20250507,12,4,4290,7.11,47.37,65.79,7.45,56.19,72.38,29.17,50.0,1.0,1.0,1.0,3.0,5.0,3.0,6.83,3,¥830
,20250507,12,5,4055,6.07,40.35,51.75,7.06,55.45,69.09,16.67,20.83,1.0,2.0,6.0,4.5,2.0,,6.89,6,¥830
,20250507,12,6,4982,4.09,18.75,34.38,4.98,30.16,47.62,37.04,59.26,3.0,3.0,3.0,2.0,4.0,3.0,6.83,4,¥830
,20250508,1,1,3572,5.71,42.31,57.69,5.91,41.18,57.35,29.17,45.83,1.0,3.5,4.0,3.5,6.0,,6.92,1,¥830
,20250508,1,2,4176,3.26,13.24,19.12,3.78,15.25,28.81,51.85,74.07,2.0,4.0,3.0,6.0,4.0,1.0,6.87,5,¥830
,20250508,1,3,5016,6.34,43.56,63.37,6.23,41.96,58.93,42.31,65.38,1.0,1.0,2.0,3.0,6.0,3.0,6.86,2,¥830
,20250508,1,4,3587,4.18,23.21,33.93,3.75,12.5,25.0,46.67,63.33,1.0,4.0,5.0,4.0,3.0,6.0,6.93,3,¥830
,20250508,1,5,5264,4.44,26.88,36.56,3.04,12.38,19.05,26.09,34.78,2.0,4.0,4.0,5.0,5.0,4.0,6.87,4,¥830
,20250508,1,6,5386,1.28,0.0,0.0,1.29,0.0,0.0,42.86,76.19,,,,6.0,6.0,6.0,6.84,6,¥830
,20250508,2,1,4656,4.86,23.08,45.05,4.79,26.79,44.64,16.0,28.0,1.0,2.0,3.0,3.0,5.0,5.5,6.84,3,"¥6,490"
